RFID,nom,prenom,courriel,tel,adresse_postale,dateDeNaissance,idGrade,idRang,idDignite,idTitre,idGroupe
7085329202,Bègue,Charlotte,bègue_charlotte@laposte.net,3003709731,97629,1988-01-09,1,,,2.0,2369643785
4496775463,Rolland,Marine,rolland_marine@gmail.com,5712579526,61426,1995-10-22,3,,,,3322968243
8669603381,Evrard,Louis,evrard_louis@yahoo.fr,7704717331,71353,1998-04-20,2,2.0,,2.0,5877273185
3003160263,Charpentier,Astrid,charpentier_astrid@gmail.com,1146910067,81919,1984-02-12,5,1.0,2.0,,2954742847
4279609865,Bonnet,Lucy,bonnet_lucy@bouygtel.fr,2700012670,10230,2007-03-03,1,1.0,,,9072452886
9937195855,Le Roux,Monique,le roux_monique@bouygtel.fr,6855208496,40658,2000-12-28,4,2.0,,2.0,2447515723
9774931596,Coste,Élise,coste_élise@orange.fr,4221924790,47096,1971-06-30,1,,,,6774919538
1793938419,Menard,Marine,menard_marine@yahoo.fr,9598300466,35112,1937-10-14,2,,1.0,,8054020172
5487057944,Chauveau,Jeannine,chauveau_jeannine@wanadoo.fr,0606016338,50838,1965-02-21,1,2.0,,,6774919538
8642349796,Martel,Valérie,martel_valérie@laposte.net,6771258621,57722,1966-01-26,4,,3.0,3.0,3462875358
5200626239,Grenier,Christine,grenier_christine@wanadoo.fr,1481662512,94958,1950-07-05,2,1.0,,,8965668535
7802233906,Benoit,Zacharie,benoit_zacharie@gmail.com,0117941957,94346,2000-08-10,1,,,,8876413213
3714778225,Samson,Thibault,samson_thibault@wanadoo.fr,0717805146,20060,1965-01-11,1,,,,7970714119
8765182861,Rolland,Étienne,rolland_étienne@tiscali.fr,9406220324,33424,1965-06-02,7,,,1.0,8968339833
1977041912,Blondel,Matthieu,blondel_matthieu@wanadoo.fr,0642559588,65263,1997-04-23,2,,,,6793816076
5282588890,Clément,Valentine,clément_valentine@bouygtel.fr,0888987287,69539,1974-10-14,2,,,,2587949349
4906845893,Foucher,Agathe,foucher_agathe@voila.fr,1794345240,93998,1992-05-17,1,,,,4131911466
4545950922,Georges,Maggie,georges_maggie@laposte.net,8746626473,27957,1998-02-01,1,2.0,,,2447515723
9407100798,Meyer,Philippine,meyer_philippine@dbmail.com,0991364564,78894,1993-05-22,3,,,3.0,6793816076
6021758163,Potier,Laurent,potier_laurent@tiscali.fr,4890233535,67491,1977-11-08,1,,,,3431295653
6070533463,Pascal,Denise,pascal_denise@orange.fr,1502286244,48035,1975-08-31,5,2.0,2.0,3.0,8970764836
9363412525,Lebreton,Étienne,lebreton_étienne@gmail.com,9652792545,58258,1948-03-11,2,,3.0,1.0,2829168963
3779608085,Noël,Lucy,noël_lucy@wanadoo.fr,0862396569,99380,1995-04-12,1,,,,2829168963
3937186074,Launay,Adrien,launay_adrien@sfr.fr,7906682243,25011,1976-01-19,1,,,,7382270602
3270015359,Peron,Emmanuel,peron_emmanuel@dbmail.com,1390954537,50643,1949-03-14,1,,,,1214418842
1469174741,Diallo,Zoé,diallo_zoé@voila.fr,3241536646,60325,1991-01-03,2,,,,8054020172
6332777417,Rousset,Pénélope,rousset_pénélope@live.com,2299115481,40249,1964-03-13,1,,,2.0,9596329928
7551845572,Jacquot,Roland,jacquot_roland@bouygtel.fr,8198924295,51126,1967-01-09,3,,,,6723047732
2918591203,Dupuis,Amélie,dupuis_amélie@bouygtel.fr,0398270972,47643,1955-07-30,1,,,,2369643785
5128698414,Lagarde,Eugène,lagarde_eugène@bouygtel.fr,5958335225,82932,2004-01-20,4,2.0,,1.0,6793816076
2288905305,Lebrun,Renée,lebrun_renée@sfr.fr,3675625787,13001,1961-11-09,3,,,,8030289257
8275705030,Bazin,Gilles,bazin_gilles@noos.fr,8593897062,90553,1958-10-05,1,,,,3038314745
7826205319,Poirier,André,poirier_andré@dbmail.com,3209782651,31729,1952-04-01,2,,,,2954742847
9167016651,Baudry,Robert,baudry_robert@laposte.net,9280227964,42647,1990-05-08,5,1.0,,,1231672681
7096570389,Delattre,Thérèse,delattre_thérèse@bouygtel.fr,2813243323,24239,1945-07-20,3,,3.0,,8358901571
1140649863,Charrier,Marc,charrier_marc@gmail.com,1052508884,37015,1935-04-07,1,2.0,3.0,,2954742847
6868804629,Bernard,Monique,bernard_monique@voila.fr,2158409285,84249,2005-11-14,1,,,,4131911466
3552875846,Duhamel,Lucas,duhamel_lucas@voila.fr,4607463765,26795,1964-10-15,4,,3.0,3.0,1083144912
1678394086,Lombard,Alexandrie,lombard_alexandrie@tele2.fr,6527756157,94661,1938-05-14,1,,1.0,,3794479229
4548361715,Chauveau,Frédéric,chauveau_frédéric@free.fr,2468794852,57261,1936-04-22,1,,,,8968339833
6440373046,Torres,Paul,torres_paul@wanadoo.fr,1995342447,82572,1998-10-24,5,,2.0,2.0,2447515723
9668429673,Fernandez,Astrid,fernandez_astrid@yahoo.fr,8637966890,25544,2002-11-30,7,1.0,3.0,1.0,8659756853
5356924206,Diallo,Luce,diallo_luce@yahoo.fr,5596730779,63010,1965-09-02,3,,,3.0,3794479229
4591178696,Aubert,Laetitia,aubert_laetitia@laposte.net,4888133268,26279,1965-08-17,3,2.0,,,3706917257
4099187818,Morvan,Clémence,morvan_clémence@ifrance.com,5956242722,58190,1948-06-09,2,,,,7382270602
7609817381,Cousin,Adèle,cousin_adèle@gmail.com,3628214313,41711,1984-08-17,1,,,,8236279818
2955219280,Laurent,Marguerite,laurent_marguerite@tele2.fr,1715236164,68361,1977-01-28,7,1.0,,2.0,4551123954
8621599127,Lemonnier,Joseph,lemonnier_joseph@live.com,5106892440,23865,1991-07-24,7,,2.0,2.0,8659756853
7757465391,Bonneau,Juliette,bonneau_juliette@sfr.fr,3400648602,54753,1942-06-14,7,2.0,,,2548185245
9248322614,Clerc,Capucine,clerc_capucine@yahoo.fr,7994870735,41312,2004-04-29,1,,,3.0,4215140589
8505311668,Blanc,Juliette,blanc_juliette@sfr.fr,9018316671,90120,1950-12-06,3,,,2.0,2557438769
9496657936,Allard,Denise,allard_denise@live.com,8397315789,14851,2002-01-17,2,,1.0,,1214418842
5896297916,Pineau,Éric,pineau_éric@free.fr,6888268131,32455,2006-08-27,4,,1.0,1.0,8970764836
3338872898,Legrand,Noémi,legrand_noémi@ifrance.com,5857422607,71332,1963-06-26,1,,,,2954742847
6345870567,Allard,Susan,allard_susan@sfr.fr,6739783556,91540,1963-01-17,5,2.0,1.0,,3706917257
7058084137,Daniel,Audrey,daniel_audrey@sfr.fr,2142062814,70913,1958-03-31,1,,,,8030289257
3850411837,Wagner,Matthieu,wagner_matthieu@yahoo.fr,0085502029,85713,1987-11-12,1,,,,3706917257
6484681594,Carlier,Timothée,carlier_timothée@bouygtel.fr,5798675742,66999,1943-05-17,1,,,2.0,8876413213
4532135276,Duhamel,Caroline,duhamel_caroline@voila.fr,2354928144,55159,1967-12-16,3,,,,1231672681
2713325020,Labbé,Henriette,labbé_henriette@free.fr,7993716253,55652,1968-08-26,2,,,,6723047732
7333478483,Fleury,Thérèse,fleury_thérèse@club-internet.fr,6333075316,77280,1986-01-19,1,,,,8236279818
8222760889,Bigot,Antoinette,bigot_antoinette@dbmail.com,2935446292,57357,1950-07-17,6,2.0,2.0,,7935233743
1324637883,Bouvet,Jean,bouvet_jean@wanadoo.fr,1781307070,96566,1977-12-31,1,,,,3322968243
7358451469,Didier,Denise,didier_denise@gmail.com,6363331018,61238,1943-05-10,1,,,,8236279818
2764913402,Grégoire,Émile,grégoire_émile@sfr.fr,0330759383,79955,1992-08-15,5,1.0,2.0,,3538927591
6983820813,Arnaud,Joséphine,arnaud_joséphine@wanadoo.fr,3223095795,48221,1938-03-07,1,,,,9596329928
5966784026,Ollivier,Frédérique,ollivier_frédérique@sfr.fr,5329048902,62051,1991-08-17,1,,1.0,,4551123954
5746394262,Gomes,Timothée,gomes_timothée@wanadoo.fr,4534830696,38291,1977-08-17,1,,,,8659756853
2694618722,Fournier,Paul,fournier_paul@noos.fr,8766134965,73523,1955-05-15,1,,,,3030842343
8230056141,Michel,Théodore,michel_théodore@club-internet.fr,7331019190,25547,1939-09-07,1,,,,2020403668
6441632998,Fabre,David,fabre_david@gmail.com,5666918513,59566,1957-09-10,5,1.0,2.0,,3030842343
6083390478,Bodin,Véronique,bodin_véronique@bouygtel.fr,1071402386,52274,1948-10-30,1,,,,6356963178
2578052852,Costa,Lucas,costa_lucas@orange.fr,5477924564,93187,1987-09-19,1,,,,7935233743
6506356234,Fouquet,Marthe,fouquet_marthe@wanadoo.fr,3260992866,83482,1945-03-11,5,1.0,3.0,1.0,6050453215
5460460601,Rossi,Christophe,rossi_christophe@dbmail.com,3616850628,90656,1951-08-22,1,,,,5366105887
6355208704,Gimenez,Audrey,gimenez_audrey@orange.fr,2371538585,68331,1955-07-22,1,,,,8054020172
3275385898,Masse,Élise,masse_élise@tele2.fr,9978234138,87214,1939-10-10,1,2.0,,,3794479229
9791191481,Regnier,Xavier,regnier_xavier@gmail.com,7624988060,64138,2004-12-28,2,,,2.0,8965668535
5474769824,Joseph,Timothée,joseph_timothée@gmail.com,8694445488,25498,1962-02-09,1,,,,5366105887
3213334841,Chauveau,Auguste,chauveau_auguste@wanadoo.fr,6219665686,76449,1986-06-28,1,,,,7935233743
8274669056,Vaillant,Hugues,vaillant_hugues@bouygtel.fr,0784422050,76789,1966-08-18,7,2.0,2.0,2.0,4437557565
9527498890,Merle,Margaret,merle_margaret@hotmail.fr,6684283331,29076,1999-11-28,1,,,,1083144912
9052896318,Coste,Nicolas,coste_nicolas@free.fr,0361452985,91501,2007-04-17,1,,1.0,,2020403668
7689183141,Chauveau,Claudine,chauveau_claudine@orange.fr,2786053335,35245,1997-05-22,1,,2.0,,2369643785
8265042970,Voisin,Jeanne,voisin_jeanne@ifrance.com,2489809865,25842,1961-10-18,3,,,2.0,7970714119
2312233043,Adam,Marc,adam_marc@dbmail.com,8976577737,14409,1981-04-26,4,2.0,2.0,,2447515723
1499289112,Sauvage,Anaïs,sauvage_anaïs@tele2.fr,6690167231,70704,2004-11-15,4,2.0,3.0,1.0,5366105887
1027537340,Jacquet,Antoinette,jacquet_antoinette@voila.fr,4905536563,13847,1973-02-24,2,,,,3538927591
8901077041,Weiss,Jeanne,weiss_jeanne@orange.fr,7465395360,23672,1987-12-01,6,1.0,,2.0,8654757824
9323413098,Lopez,Marcelle,lopez_marcelle@ifrance.com,4541138015,19985,1966-08-20,4,,1.0,1.0,4131911466
7007503750,Duval,Corinne,duval_corinne@free.fr,5441999358,10571,1958-01-22,1,,,,8659756853
4579202449,Normand,Paulette,normand_paulette@tele2.fr,5797724787,76459,1961-01-19,1,,,,3030842343
2661726764,Fontaine,Noël,fontaine_noël@ifrance.com,0132940667,49790,1965-11-02,4,1.0,,2.0,9049066537
2947675172,Lecoq,Bernadette,lecoq_bernadette@tiscali.fr,2004785738,31401,1973-06-20,1,,,,5480431818
4073259672,Meunier,Célina,meunier_célina@tele2.fr,6787881683,64068,1956-04-29,1,,,,4215140589
2791709737,Fleury,Margaux,fleury_margaux@live.com,5431584468,39862,1936-12-08,1,,,,3487627735
4410384852,Adam,Paulette,adam_paulette@dbmail.com,5133644258,39914,1994-03-19,1,,,,6356963178
1550434636,Carpentier,Jérôme,carpentier_jérôme@dbmail.com,6886916618,88341,1991-09-21,7,1.0,2.0,,4215140589
1914223449,Maillot,Thibault,maillot_thibault@live.com,6625222303,67639,1952-06-02,5,2.0,3.0,3.0,3038314745
8520042199,Durand,Laure,durand_laure@dbmail.com,6219166437,79255,1945-09-16,1,,3.0,,3322968243
6190776266,Martineau,Roland,martineau_roland@orange.fr,1023257771,98868,1974-12-08,1,,,2.0,7970714119
2212841976,Lacroix,Jules,lacroix_jules@tele2.fr,5265701556,50523,1968-05-04,1,,,,2557438769
9529715864,Foucher,Catherine,foucher_catherine@laposte.net,6729051071,61767,1969-06-22,1,,,,3038314745
2099396411,Laroche,Andrée,laroche_andrée@free.fr,7898097707,38344,1995-08-30,6,1.0,,,6723047732
7267595232,Joseph,Thibault,joseph_thibault@sfr.fr,7825364953,80044,1983-11-26,1,,,,8659756853
4215191399,Hamel,Stéphanie,hamel_stéphanie@ifrance.com,3338129794,60796,1975-11-23,5,2.0,,3.0,4131911466
4928072733,Rossi,Édouard,rossi_édouard@free.fr,1127918115,85753,1999-04-22,2,,,,7935233743
2994389632,Navarro,Honoré,navarro_honoré@ifrance.com,8144321496,91298,1968-10-05,1,,,,5480431818
7231084765,Marion,Adrien,marion_adrien@dbmail.com,0993403012,86104,1955-11-06,1,2.0,,,2587949349
2211588010,Marchand,Émile,marchand_émile@tiscali.fr,5872440696,88055,1980-06-08,4,,,2.0,7459875960
6766220946,Louis,Daniel,louis_daniel@live.com,7317787143,92085,2003-11-15,7,,1.0,3.0,3462875358
9401661856,Jacques,Bernadette,jacques_bernadette@dbmail.com,7665024281,15488,1983-09-17,7,1.0,1.0,,6723047732
1391405467,Guichard,Roger,guichard_roger@laposte.net,3776064394,16866,1971-02-19,1,,,,8358901571
6266008707,Thomas,Franck,thomas_franck@yahoo.fr,2027800961,67494,1963-07-18,1,,,,4131911466
4988726180,Langlois,Luc,langlois_luc@voila.fr,3115976958,47671,1991-05-25,1,,,,4215140589
6894739463,Benoit,Valérie,benoit_valérie@orange.fr,2823745901,53939,1984-06-03,4,,3.0,2.0,9483825704
3598433394,Le Goff,Gilles,le goff_gilles@laposte.net,0013040630,11567,1973-12-25,1,,,,2557438769
1760462263,Lacroix,Théodore,lacroix_théodore@orange.fr,3204005742,30204,1977-06-16,4,,2.0,2.0,3431295653
4371627715,Simon,Marie,simon_marie@voila.fr,1114726554,66358,1966-03-29,1,,,,9596329928
9565252440,Dumas,Timothée,dumas_timothée@laposte.net,6222364503,49589,2007-08-22,1,2.0,,,9072452886
5601721175,Hardy,Philippe,hardy_philippe@free.fr,0822729119,62243,1945-03-17,4,,3.0,,1291576549
9708854185,Labbé,Georges,labbé_georges@sfr.fr,6740244789,58311,1944-05-27,5,,3.0,,7919556033
8666251724,Lemoine,Susanne,lemoine_susanne@noos.fr,4001678257,67737,1959-12-29,1,2.0,,,2829168963
8936082354,Mallet,Adrien,mallet_adrien@dbmail.com,0070258130,72234,1954-11-25,1,,,,5622045506
7511417767,Peron,Rémy,peron_rémy@dbmail.com,7380578062,93154,1937-05-21,7,1.0,3.0,,5735019659
9503649656,Lemaire,Isabelle,lemaire_isabelle@yahoo.fr,4655283616,45424,1955-01-26,2,1.0,,,8876413213
4363050272,Blot,Madeleine,blot_madeleine@hotmail.fr,3525849917,66869,1988-03-22,5,1.0,2.0,,7970714119
3348548438,Boucher,Xavier,boucher_xavier@ifrance.com,6388120676,73173,1937-03-18,1,,2.0,,1214418842
3559534755,Loiseau,Emmanuelle,loiseau_emmanuelle@club-internet.fr,2787910424,96694,1939-12-05,2,1.0,,,9072452886
7131757902,Perrin,Adèle,perrin_adèle@noos.fr,9606057635,30049,1954-09-14,2,,,,8968339833
4924092118,Gimenez,Amélie,gimenez_amélie@tiscali.fr,2730594684,74055,1937-02-22,1,,,,3794479229
5500133281,Rousseau,Luce,rousseau_luce@sfr.fr,7845961716,77812,1948-07-13,1,2.0,,,9596329928
9657820132,Maillot,Thomas,maillot_thomas@tiscali.fr,4309219784,75332,1937-12-07,1,,,,9049066537
9491347735,Gaudin,Monique,gaudin_monique@hotmail.fr,3828353956,90696,1977-10-20,2,2.0,,,2020403668
3791172770,Morvan,Daniel,morvan_daniel@tiscali.fr,5550946905,15409,1984-01-24,5,2.0,2.0,,3431295653
4282490001,Peltier,Julie,peltier_julie@free.fr,9463790713,13239,1970-05-21,1,,,,5735019659
5344550730,Chauveau,Christophe,chauveau_christophe@hotmail.fr,7459916276,16111,1955-09-28,1,,,,3706917257
4610710700,Grondin,Chantal,grondin_chantal@orange.fr,8520197285,73173,1944-07-21,7,1.0,1.0,,3794479229
9581914784,Germain,Anouk,germain_anouk@orange.fr,4160496141,15481,1983-07-20,1,2.0,2.0,,4215140589
6474685148,Weiss,Honoré,weiss_honoré@tele2.fr,7696150254,31752,1992-09-25,1,,,,7382270602
1188250136,Collet,Roland,collet_roland@sfr.fr,5087585530,51355,1958-05-23,1,,3.0,,3487627735
8475000486,Fontaine,Pénélope,fontaine_pénélope@ifrance.com,0160601844,87778,1999-06-04,1,1.0,,,4526121248
2553587567,Thibault,Susan,thibault_susan@orange.fr,5778730500,55317,1942-12-03,1,,,,8659756853
3101472846,Charrier,Zoé,charrier_zoé@orange.fr,6824005966,94487,1991-08-04,1,,,,2954742847
2621833236,Brunet,Alexandre,brunet_alexandre@voila.fr,9943582732,33428,1983-02-16,1,1.0,,,7935233743
6791342553,Toussaint,Sabine,toussaint_sabine@tele2.fr,6475609667,60202,1945-04-05,1,,,1.0,9049066537
2291877728,Masse,David,masse_david@noos.fr,3171616352,25127,1989-05-27,5,1.0,,,2020403668
9568517321,Chrétien,Stéphane,chrétien_stéphane@dbmail.com,2159270160,54641,2002-04-09,1,,,,9049066537
8124798313,Bailly,Maurice,bailly_maurice@orange.fr,3886151902,19585,1995-04-30,2,,,,6793816076
5979258819,Meunier,Sabine,meunier_sabine@orange.fr,3607651907,19948,1959-05-05,1,,,,2447515723
8325545215,Raynaud,Adrien,raynaud_adrien@tiscali.fr,6435507451,78842,1961-01-07,1,,,,8659756853
2067385826,David,Denise,david_denise@live.com,2256592537,64354,1993-10-14,1,,,,5622045506
4198118227,Fernandez,Marianne,fernandez_marianne@dbmail.com,7182429122,56882,1983-07-26,1,,,,8654757824
1737591014,Guérin,Amélie,guérin_amélie@hotmail.fr,9889787821,87748,2002-05-05,1,,,,7935233743
2355515779,Humbert,Anaïs,humbert_anaïs@wanadoo.fr,6322459377,29983,2005-01-18,1,,,,1291576549
7354563371,Cordier,Agathe,cordier_agathe@sfr.fr,7580510086,46336,1944-11-05,1,,,,2587949349
9559139358,Alexandre,Danielle,alexandre_danielle@noos.fr,5254754828,45055,1942-08-02,5,1.0,2.0,,9049066537
5644385335,Benard,Françoise,benard_françoise@club-internet.fr,0668992259,48752,1964-06-21,1,,,,7738358497
8534374936,Evrard,Henriette,evrard_henriette@live.com,5009832592,70369,1955-12-09,1,,,1.0,4215140589
7169836121,Rousset,Aurélie,rousset_aurélie@bouygtel.fr,8607189853,70347,1998-02-15,1,,,,6050453215
7722042264,Menard,Inès,menard_inès@orange.fr,9775454617,26054,1936-05-04,1,,,,8965668535
4569969000,Hoarau,Virginie,hoarau_virginie@hotmail.fr,3026658471,19445,1985-06-02,1,,,,3487627735
9737942048,Rousset,Julie,rousset_julie@sfr.fr,4541560984,17550,1991-09-29,1,,,,8358901571
9631586598,Fischer,Gilles,fischer_gilles@live.com,7778846762,16278,1941-03-27,1,,1.0,,1214418842
5395154877,Renard,Cécile,renard_cécile@tele2.fr,8062946476,87825,1977-10-05,3,,,,9483825704
6967464837,Legendre,Christine,legendre_christine@voila.fr,9778215450,22008,1965-07-01,1,,,,8283391142
9522329676,Breton,Patrick,breton_patrick@ifrance.com,4894313187,83064,1942-03-08,5,1.0,,1.0,8968339833
8974468584,Rodrigues,Pierre,rodrigues_pierre@dbmail.com,5183737859,55122,1981-04-19,1,2.0,,,9483825704
3991998192,Aubert,Thérèse,aubert_thérèse@club-internet.fr,8055317286,20394,1991-01-28,1,,,,6793816076
6205311318,Ledoux,Stéphane,ledoux_stéphane@tiscali.fr,7178625660,79599,2001-05-31,3,,,,8659756853
4052601045,Ribeiro,René,ribeiro_rené@club-internet.fr,2430223493,44636,1973-04-18,1,,,,7970714119
1419533842,Gilles,Nathalie,gilles_nathalie@live.com,5437113025,85601,2005-07-04,3,,,1.0,8283391142
9417315200,Devaux,David,devaux_david@wanadoo.fr,2941721278,93755,1981-07-21,2,,,,4437557565
5017796933,Maury,Grégoire,maury_grégoire@club-internet.fr,2863499174,23736,1968-07-08,1,,,,4437557565
1916678381,Gomez,Hortense,gomez_hortense@voila.fr,4654608406,83303,2003-03-14,4,,1.0,,4526121248
9259729986,Bailly,Camille,bailly_camille@voila.fr,6092301243,83336,1951-04-02,2,2.0,1.0,,2587949349
5642523793,Charrier,Sabine,charrier_sabine@tiscali.fr,9046006558,44981,1950-07-22,1,,,,3392728242
8684561228,Camus,François,camus_françois@sfr.fr,7901311836,17525,1975-02-15,1,,,,2020403668
6303091993,Guyon,Claudine,guyon_claudine@hotmail.fr,5853709232,12867,1966-12-21,7,2.0,3.0,1.0,4215140589
7635341606,Roche,Olivie,roche_olivie@tele2.fr,6044503601,81705,2007-01-29,1,,,,7935233743
9379288842,Vasseur,Célina,vasseur_célina@yahoo.fr,6816465592,44135,1986-03-09,7,1.0,,1.0,6050453215
1000863780,Bonnet,Franck,bonnet_franck@live.com,0724648869,34151,1985-11-13,4,2.0,3.0,1.0,7935233743
2002926205,Vincent,Françoise,vincent_françoise@wanadoo.fr,4229120173,98424,2006-04-07,1,,,,9049066537
4735918873,Perrot,William,perrot_william@hotmail.fr,0005418991,87636,2004-10-15,1,,,,3030842343
8331490545,Ruiz,Jules,ruiz_jules@gmail.com,0445013823,92423,2007-03-04,7,2.0,1.0,2.0,8358901571
8112258189,Weiss,Benjamin,weiss_benjamin@club-internet.fr,0822314062,40519,1955-06-26,1,,3.0,,4551123954
4715374630,Meyer,Sabine,meyer_sabine@dbmail.com,3360352678,87372,1948-05-06,1,,,,1083144912
3776374165,Da Costa,Manon,da costa_manon@tele2.fr,5662663765,66540,1936-12-31,4,2.0,3.0,,3462875358
1572472332,Fischer,Nath,fischer_nath@tiscali.fr,1205106102,16817,1980-03-31,7,1.0,1.0,1.0,2369643785
8921467718,Brunel,Véronique,brunel_véronique@voila.fr,3647801178,38275,1986-03-04,1,,,,2740300555
3138370902,Delannoy,Chantal,delannoy_chantal@tiscali.fr,6672628292,91781,1980-12-07,2,,,,3498683433
8805558586,Bègue,Pauline,bègue_pauline@yahoo.fr,7816282531,19573,1947-04-08,4,1.0,2.0,2.0,7999060766
3268479615,Bouvier,Monique,bouvier_monique@orange.fr,5716039110,61959,2000-12-14,6,2.0,1.0,2.0,8965668535
5069998516,Raymond,Suzanne,raymond_suzanne@laposte.net,7572308884,62048,1941-04-10,7,2.0,2.0,1.0,6356963178
9820093875,Lagarde,Julie,lagarde_julie@club-internet.fr,2226993204,20850,2006-11-24,2,,,,4551123954
2041577779,Brunet,Thibault,brunet_thibault@laposte.net,9618344306,85482,1992-03-29,4,1.0,2.0,1.0,7967163462
8826249402,Bertin,Timothée,bertin_timothée@yahoo.fr,5648834235,74690,1991-11-11,4,2.0,3.0,2.0,9252043601
3237895242,Muller,Victoire,muller_victoire@ifrance.com,9516152078,28910,1972-04-18,1,,,2.0,9483825704
4795001052,Albert,Valentine,albert_valentine@tiscali.fr,4291201946,36076,2006-03-13,1,,,,5735019659
7976035672,Muller,Margaud,muller_margaud@orange.fr,3835279660,92309,2001-07-17,3,,,,2587949349
3080705034,Bernier,Margaux,bernier_margaux@wanadoo.fr,5178223512,26386,1953-09-18,1,,,,7967163462
2439265597,Pruvost,Raymond,pruvost_raymond@voila.fr,8566309542,75393,1957-12-03,1,,,,2829168963
6966217651,Diaz,Emmanuelle,diaz_emmanuelle@sfr.fr,2512525258,12172,1969-10-27,1,,,,8358901571
3713405989,Merle,Andrée,merle_andrée@live.com,9491185475,99502,1952-06-16,1,,,,8894037471
9170826646,Marty,Xavier,marty_xavier@live.com,7386886356,38384,1958-03-07,1,,,,8030289257
7946105951,Pons,Alex,pons_alex@free.fr,5460925927,63609,1966-01-28,1,,,,3487627735
7971315633,Renard,Brigitte,renard_brigitte@hotmail.fr,5484226788,62441,1952-03-07,1,,,,6723047732
3009106779,Marion,Franck,marion_franck@orange.fr,0775818358,31126,1937-02-21,2,2.0,2.0,,5480431818
8466034396,Roger,Mathilde,roger_mathilde@free.fr,8714212590,30149,1972-07-16,5,,,,4131911466
5698816305,Thierry,Marguerite,thierry_marguerite@live.com,1109456814,30632,1936-08-18,7,2.0,1.0,1.0,7459875960
5749671536,Vallée,Sylvie,vallée_sylvie@orange.fr,0780701486,72558,1991-06-14,1,,,,8654757824
6381473342,Étienne,Hugues,étienne_hugues@tiscali.fr,2026404078,64847,1945-04-16,1,,,,3794479229
7950773608,Pons,Gabriel,pons_gabriel@bouygtel.fr,4113319845,67118,2006-09-25,1,,,,2587949349
8921686474,Thomas,Agathe,thomas_agathe@tele2.fr,6801704227,27260,1981-02-06,1,1.0,,,4551123954
